id,question,value,milliseconds,created,nquestions,expert_id,object_id
10304,Mammal,false,4864,2017-03-25 20:49:54.823045+00,4,10,115
10307,Bird,false,4035,2017-03-25 20:50:05.214024+00,4,10,238
10308,Bird,false,1331,2017-03-25 20:50:10.476776+00,2,10,511
10311,Mammal,false,2167,2017-03-25 20:50:22.911317+00,2,26,355
10313,Reptil,false,2993,2017-03-25 20:50:28.385115+00,3,26,564
10314,Bird,false,2379,2017-03-25 20:50:33.014807+00,4,26,205
10315,Amphibian,false,4788,2017-03-25 20:50:39.416392+00,4,10,78
10316,Bird,false,1481,2017-03-25 20:50:44.841275+00,3,10,160
10317,Mammal,true,13025,2017-03-25 20:50:47.761273+00,1,26,507
10321,Reptil,false,1491,2017-03-25 20:51:09.733911+00,3,10,443
10324,Mammal,true,1509,2017-03-25 20:51:30.94308+00,4,10,374
10326,Mammal,true,1807,2017-03-25 20:51:35.833819+00,3,26,341
10329,Amphibian,false,2926,2017-03-25 20:52:01.099017+00,2,26,342
10331,Reptil,false,1677,2017-03-25 20:52:04.79889+00,4,26,38
10332,Amphibian,false,1221,2017-03-25 20:52:07.147407+00,4,19,10
10333,Mammal,true,2971,2017-03-25 20:52:09.612556+00,3,26,147
10335,Mammal,false,2057,2017-03-25 20:52:14.200168+00,4,26,300
10338,Bird,false,4943,2017-03-25 20:52:21.065395+00,3,26,377
10340,Amphibian,true,5177,2017-03-25 20:52:36.441102+00,3,26,174
10341,Bird,false,2908,2017-03-25 20:52:39.806338+00,2,19,301
10343,Amphibian,false,1545,2017-03-25 20:52:43.539403+00,3,19,522
10345,Bird,false,1690,2017-03-25 20:52:47.270363+00,4,19,339
10348,Mammal,true,3151,2017-03-25 20:53:20.034118+00,2,26,317
10349,Amphibian,false,5418,2017-03-25 20:53:27.205519+00,4,26,176
10350,Amphibian,false,2741,2017-03-25 20:53:31.541216+00,4,26,491
10353,Amphibian,false,1750,2017-03-25 20:53:43.403059+00,4,26,325
10356,Reptil,false,25103,2017-03-25 20:54:23.547457+00,2,26,374
10895,Reptil,false,143701,2017-03-25 21:36:54.254981+00,3,16,350
10908,Amphibian,false,1670,2017-03-25 21:38:02.89999+00,3,16,152
10914,Reptil,false,921,2017-03-25 21:39:18.455508+00,3,16,384
10915,Bird,false,896,2017-03-25 21:39:27.295907+00,4,16,105
10920,Bird,true,1042,2017-03-25 21:39:45.064086+00,4,16,546
10921,Mammal,true,1078,2017-03-25 21:39:48.085179+00,3,16,538
10922,Mammal,true,1743,2017-03-25 21:39:52.277291+00,4,16,309
10925,Reptil,false,862,2017-03-25 21:40:08.756404+00,3,16,6
10929,Reptil,false,998,2017-03-25 21:40:31.623051+00,2,16,556
10930,Mammal,true,3612,2017-03-25 21:40:38.629521+00,3,16,321
10935,Mammal,true,1279,2017-03-25 21:41:00.306707+00,1,16,476
10937,Mammal,true,2399,2017-03-25 21:41:15.128255+00,3,16,399
10938,Amphibian,false,2621,2017-03-25 21:41:20.586545+00,1,16,232
6166,Bird,false,1360,2017-03-21 09:23:52.278381+00,4,5,346
6167,Amphibian,false,3384,2017-03-21 09:23:56.162398+00,4,5,192
6169,Amphibian,false,2078,2017-03-21 09:24:00.996756+00,4,5,90
6170,Amphibian,false,11334,2017-03-21 09:24:12.958519+00,4,5,12
6171,Amphibian,false,14200,2017-03-21 09:24:27.822085+00,4,5,459
6172,Amphibian,false,1641,2017-03-21 09:24:30.271583+00,3,5,307
6173,Amphibian,false,3101,2017-03-21 09:24:34.01817+00,4,5,555
6174,Bird,false,23224,2017-03-21 09:24:57.973713+00,3,5,331
6175,Amphibian,false,5537,2017-03-21 09:25:04.321541+00,4,5,49
6176,Amphibian,false,2390,2017-03-21 09:25:07.588693+00,4,5,402
6178,Bird,false,1800,2017-03-21 09:25:13.627625+00,4,5,470
6179,Mammal,false,1670,2017-03-21 09:25:15.844902+00,4,5,459
6180,Bird,false,6612,2017-03-21 09:25:23.124091+00,3,5,295
6183,Amphibian,false,1859,2017-03-21 09:25:44.744287+00,2,5,156
6184,Bird,true,1343,2017-03-21 09:25:47.138829+00,2,5,156
6186,Amphibian,false,2652,2017-03-21 09:25:53.27961+00,3,5,240
6188,Reptil,false,2735,2017-03-21 09:25:59.43151+00,1,5,306
6189,Amphibian,true,2748,2017-03-21 09:26:02.857789+00,3,5,70
6192,Amphibian,false,2989,2017-03-21 09:26:14.712943+00,4,5,448
6193,Bird,false,2627,2017-03-21 09:26:18.05496+00,4,5,12
6194,Bird,true,1811,2017-03-21 09:26:20.767313+00,4,5,49
6202,Bird,false,2072,2017-03-21 09:26:42.836673+00,2,5,144
6203,Bird,false,1943,2017-03-21 09:26:45.739072+00,4,5,90
6204,Amphibian,false,1537,2017-03-21 09:26:48.314034+00,1,5,357
6205,Amphibian,false,1841,2017-03-21 09:26:50.986722+00,4,5,542
6209,Bird,false,1571,2017-03-21 09:27:26.461991+00,3,5,339
6213,Mammal,false,1780,2017-03-21 09:28:00.540447+00,2,5,329
6214,Mammal,false,1668,2017-03-21 09:28:02.956071+00,4,5,470
6216,Amphibian,false,2476,2017-03-21 09:28:09.066046+00,4,5,33
6217,Reptil,false,1381,2017-03-21 09:28:11.180996+00,2,5,329
6218,Bird,false,1978,2017-03-21 09:28:14.315635+00,4,5,192
6219,Amphibian,false,1806,2017-03-21 09:28:16.877299+00,4,5,449
6221,Amphibian,false,2100,2017-03-21 09:28:45.53042+00,2,5,451
6223,Bird,false,1814,2017-03-21 09:28:53.651892+00,2,5,157
6224,Bird,false,1404,2017-03-21 09:28:55.849686+00,4,5,498
6227,Bird,false,2094,2017-03-21 09:29:04.370976+00,4,5,448
6228,Bird,false,1401,2017-03-21 09:29:06.703748+00,4,5,402
6229,Amphibian,false,2326,2017-03-21 09:29:09.717976+00,2,5,416
6230,Mammal,true,2121,2017-03-21 09:29:12.764051+00,4,5,402
6233,Amphibian,false,1804,2017-03-21 09:29:24.526769+00,3,5,588
6235,Amphibian,false,1711,2017-03-21 09:29:30.301702+00,4,5,300
6236,Mammal,true,2982,2017-03-21 09:29:34.156723+00,4,5,555
6238,Reptil,false,2566,2017-03-21 09:29:39.834839+00,4,5,402
6239,Amphibian,true,2042,2017-03-21 09:29:42.580064+00,4,5,503
6240,Amphibian,false,4510,2017-03-21 09:29:48.2415+00,2,5,546
6241,Amphibian,false,1382,2017-03-21 09:29:50.566177+00,4,5,353
6243,Mammal,true,2161,2017-03-21 09:29:56.064508+00,4,5,448
6244,Mammal,false,2443,2017-03-21 09:29:59.22187+00,4,5,498
6247,Amphibian,false,1623,2017-03-21 09:30:08.071844+00,4,5,491
6249,Mammal,false,2565,2017-03-21 09:30:14.407433+00,4,5,7
6250,Mammal,false,1949,2017-03-21 09:30:17.572138+00,2,5,18
6251,Amphibian,false,1696,2017-03-21 09:30:21.264225+00,4,5,81
6252,Bird,false,1717,2017-03-21 09:30:26.52192+00,4,5,449
8235,Reptil,false,1760,2017-03-24 22:24:18.491502+00,3,22,442
8241,Reptil,false,24395,2017-03-24 22:27:00.341112+00,2,22,373
8242,Mammal,true,2166,2017-03-24 22:27:07.905623+00,3,22,12
8243,Bird,false,2522,2017-03-24 22:27:16.269515+00,3,22,360
8244,Amphibian,false,2348,2017-03-24 22:27:25.884135+00,2,22,253
8245,Reptil,false,2125,2017-03-24 22:27:36.052063+00,4,22,57
8246,Reptil,false,4126,2017-03-24 22:27:49.101857+00,3,22,12
8249,Amphibian,false,2156,2017-03-24 22:28:14.893028+00,3,22,544
8250,Bird,false,2129,2017-03-24 22:28:25.344136+00,3,22,302
8251,Bird,true,2547,2017-03-24 22:28:38.188676+00,4,22,262
8255,Amphibian,false,2449,2017-03-24 22:29:12.039672+00,1,22,70
8257,Bird,false,3861,2017-03-24 22:29:31.855155+00,1,22,308
8258,Reptil,false,1697,2017-03-24 22:29:39.249027+00,2,22,409
8261,Reptil,false,19375,2017-03-24 22:30:23.112962+00,1,22,83
8262,Amphibian,false,2786,2017-03-24 22:30:32.183566+00,1,22,275
8263,Reptil,false,1776,2017-03-24 22:30:38.492026+00,3,22,302
8264,Reptil,false,1864,2017-03-24 22:30:44.947664+00,3,22,381
8267,Mammal,false,1423,2017-03-24 22:31:07.060722+00,4,22,504
8269,Amphibian,false,7347,2017-03-24 22:31:29.447692+00,4,22,449
8271,Amphibian,false,1895,2017-03-24 22:31:48.663488+00,4,22,219
8272,Amphibian,false,8807,2017-03-24 22:32:03.573177+00,4,22,403
8273,Amphibian,false,7559,2017-03-24 22:32:17.788018+00,3,22,221
8274,Bird,false,7899,2017-03-24 22:32:31.099184+00,3,22,448
9047,Reptil,true,69960,2017-03-25 17:17:32.85834+00,4,3,470
9048,Bird,false,2745,2017-03-25 17:17:37.433333+00,4,3,237
9049,Bird,false,2091,2017-03-25 17:17:45.908908+00,3,3,162
9055,Bird,false,2509,2017-03-25 17:18:07.055776+00,3,3,529
9056,Mammal,false,1725,2017-03-25 17:18:10.428632+00,3,3,165
9057,Mammal,true,3008,2017-03-25 17:18:15.463939+00,4,3,127
9059,Mammal,true,3761,2017-03-25 17:18:27.262634+00,3,3,484
9061,Bird,false,1631,2017-03-25 17:18:41.871103+00,2,3,401
9064,Mammal,true,2228,2017-03-25 17:18:52.409586+00,2,3,574
9067,Bird,false,5581,2017-03-25 17:19:07.941944+00,4,3,124
9068,Mammal,false,1058,2017-03-25 17:19:11.047679+00,4,3,414
9070,Bird,true,5015,2017-03-25 17:19:23.506734+00,4,3,243
9072,Mammal,false,6298,2017-03-25 17:19:38.712892+00,4,3,577
9073,Reptil,false,15976,2017-03-25 17:19:56.391438+00,3,3,454
9074,Mammal,true,1341,2017-03-25 17:19:59.614846+00,3,3,199
9078,Mammal,true,4524,2017-03-25 17:20:28.26271+00,4,3,206
9079,Mammal,false,3864,2017-03-25 17:20:34.847875+00,1,3,182
9080,Mammal,true,15241,2017-03-25 17:20:52.741342+00,4,3,56
9086,Mammal,true,1822,2017-03-25 17:21:51.637429+00,3,3,529
9088,Amphibian,false,3752,2017-03-25 17:22:02.637514+00,2,3,77
9089,Bird,false,1016,2017-03-25 17:22:05.886781+00,2,3,77
9090,Bird,false,1288,2017-03-25 17:22:09.429485+00,4,3,449
9091,Bird,false,1516,2017-03-25 17:22:13.032374+00,3,3,535
9092,Mammal,false,4425,2017-03-25 17:22:19.772577+00,3,3,256
9095,Bird,false,1511,2017-03-25 17:22:32.042986+00,2,3,579
6253,Bird,false,2191,2017-03-21 09:30:31.028497+00,3,5,407
6254,Amphibian,false,2486,2017-03-21 09:30:37.078322+00,3,5,578
6255,Mammal,false,1450,2017-03-21 09:30:40.246103+00,4,5,449
6256,Bird,false,2430,2017-03-21 09:30:44.244532+00,4,5,503
6258,Amphibian,false,1452,2017-03-21 09:30:50.707364+00,4,5,53
6260,Bird,false,1385,2017-03-21 09:30:56.103053+00,4,5,491
6261,Amphibian,false,2173,2017-03-21 09:30:59.241751+00,4,5,225
6263,Amphibian,false,19011,2017-03-21 09:31:23.178053+00,3,5,235
6264,Bird,false,1695,2017-03-21 09:31:26.081631+00,4,5,81
6265,Bird,false,2651,2017-03-21 09:31:29.797231+00,1,5,183
6266,Bird,true,1785,2017-03-21 09:31:32.684019+00,1,5,380
6270,Bird,false,1310,2017-03-21 09:31:43.664761+00,4,5,53
6272,Amphibian,false,3977,2017-03-21 09:31:51.493915+00,4,5,236
6273,Reptil,false,1331,2017-03-21 09:31:53.648748+00,4,5,491
6274,Amphibian,true,1701,2017-03-21 09:31:56.133316+00,3,5,521
6275,Bird,false,1768,2017-03-21 09:31:58.619287+00,4,5,225
6277,Bird,true,1572,2017-03-21 09:32:03.498048+00,4,5,300
6279,Amphibian,false,2598,2017-03-21 09:32:10.163788+00,3,5,244
6280,Bird,true,1656,2017-03-21 09:32:12.700183+00,2,5,550
6283,Mammal,true,2001,2017-03-21 09:32:21.246165+00,4,5,225
6290,Reptil,false,2160,2017-03-21 09:32:43.760622+00,2,5,550
6293,Bird,false,1830,2017-03-21 09:32:52.991884+00,3,5,494
6295,Bird,false,1641,2017-03-21 09:32:57.936336+00,3,5,244
6296,Reptil,false,1626,2017-03-21 09:33:00.401797+00,4,5,53
6297,Bird,false,1460,2017-03-21 09:33:02.696632+00,1,5,115
6298,Amphibian,false,1400,2017-03-21 09:33:04.992487+00,4,5,366
6299,Mammal,true,4066,2017-03-21 09:33:09.92757+00,4,5,198
6305,Bird,false,1700,2017-03-21 09:33:28.93607+00,4,5,38
6306,Reptil,false,1853,2017-03-21 09:33:31.839066+00,4,5,300
6307,Mammal,true,21637,2017-03-21 09:33:54.982681+00,2,5,221
6310,Reptil,false,1559,2017-03-21 09:34:48.115618+00,4,5,225
6314,Bird,true,2569,2017-03-21 09:35:00.618404+00,3,5,352
6316,Mammal,false,1970,2017-03-21 09:35:06.652364+00,3,5,411
6318,Amphibian,false,1656,2017-03-21 09:35:11.874192+00,3,5,570
6319,Amphibian,false,10994,2017-03-21 09:35:23.986261+00,3,5,230
6321,Amphibian,false,37686,2017-03-21 09:36:05.538253+00,4,5,162
6323,Bird,false,1321,2017-03-21 09:36:11.688498+00,3,5,521
6326,Bird,true,1511,2017-03-21 09:36:18.919463+00,2,5,348
6327,Reptil,false,1466,2017-03-21 09:36:21.375694+00,1,5,525
6328,Mammal,true,6446,2017-03-21 09:36:29.582596+00,2,5,431
6329,Mammal,false,1712,2017-03-21 09:36:32.362234+00,3,5,352
6331,Reptil,false,1829,2017-03-21 09:36:38.088214+00,3,5,411
6333,Amphibian,false,1475,2017-03-21 09:36:42.909921+00,4,5,435
6335,Amphibian,false,4822,2017-03-21 09:37:01.069043+00,3,5,285
6336,Reptil,false,2366,2017-03-21 09:37:04.508391+00,3,5,570
6337,Reptil,false,1151,2017-03-21 09:37:06.704317+00,3,5,397
6339,Amphibian,false,2082,2017-03-21 09:37:11.621123+00,4,5,238
6340,Amphibian,false,1469,2017-03-21 09:37:14.001806+00,3,5,345
6348,Bird,false,2059,2017-03-21 09:38:03.660959+00,4,5,238
6354,Bird,false,1138,2017-03-21 09:38:20.916706+00,3,5,285
6355,Amphibian,false,1439,2017-03-21 09:38:23.469058+00,4,5,37
6357,Amphibian,false,1727,2017-03-21 09:38:40.538443+00,3,5,200
6358,Mammal,true,1736,2017-03-21 09:38:43.65245+00,3,5,446
6360,Mammal,true,1197,2017-03-21 09:38:48.686316+00,3,5,200
8236,Bird,true,91865,2017-03-24 22:25:54.050156+00,2,22,78
8237,Mammal,true,2453,2017-03-24 22:26:00.529793+00,3,22,388
8238,Reptil,false,1594,2017-03-24 22:26:06.476322+00,4,22,529
8239,Amphibian,false,1845,2017-03-24 22:26:13.737623+00,4,22,263
8240,Reptil,false,1687,2017-03-24 22:26:20.783875+00,2,22,321
8247,Bird,false,1994,2017-03-24 22:27:56.152199+00,3,22,421
8248,Amphibian,false,1944,2017-03-24 22:28:05.279776+00,3,22,200
8252,Amphibian,false,1967,2017-03-24 22:28:46.583412+00,3,22,381
8253,Amphibian,false,1770,2017-03-24 22:28:55.4353+00,4,22,504
8254,Amphibian,false,2294,2017-03-24 22:29:04.303622+00,4,22,19
8256,Bird,false,1608,2017-03-24 22:29:22.160454+00,3,22,381
8259,Amphibian,false,2608,2017-03-24 22:29:51.069968+00,1,22,531
8260,Bird,true,1737,2017-03-24 22:29:58.261125+00,3,22,544
8265,Bird,true,1664,2017-03-24 22:30:52.32387+00,4,22,504
8266,Bird,false,1542,2017-03-24 22:30:59.451906+00,3,22,200
8268,Amphibian,false,1863,2017-03-24 22:31:13.787779+00,2,22,147
8270,Bird,false,2654,2017-03-24 22:31:39.56396+00,4,22,449
8275,Mammal,false,2809,2017-03-24 22:32:39.307712+00,4,22,449
8277,Bird,false,6928,2017-03-24 22:32:57.327615+00,4,22,94
8279,Mammal,true,6126,2017-03-24 22:33:14.391805+00,2,22,0
8281,Amphibian,false,2913,2017-03-24 22:33:31.89595+00,4,22,545
8282,Bird,false,1926,2017-03-24 22:33:40.318393+00,4,22,327
9050,Reptil,false,1591,2017-03-25 17:17:49.631443+00,4,3,444
9051,Reptil,false,1392,2017-03-25 17:17:53.172519+00,2,3,329
9052,Mammal,true,1089,2017-03-25 17:17:56.452905+00,3,3,405
9053,Reptil,false,1740,2017-03-25 17:17:59.827338+00,4,3,282
9054,Reptil,false,1328,2017-03-25 17:18:02.802898+00,4,3,208
9058,Bird,false,3886,2017-03-25 17:18:21.579191+00,4,3,381
9060,Mammal,false,1338,2017-03-25 17:18:30.366776+00,4,3,237
9062,Bird,false,1491,2017-03-25 17:18:44.978768+00,4,3,90
9063,Amphibian,false,1785,2017-03-25 17:18:48.370059+00,2,3,324
9065,Bird,false,3106,2017-03-25 17:18:57.192425+00,1,3,526
9066,Bird,true,1659,2017-03-25 17:19:00.47369+00,3,3,156
9069,Mammal,false,3747,2017-03-25 17:19:16.737405+00,1,3,556
9071,Bird,false,5039,2017-03-25 17:19:30.800988+00,4,3,206
9075,Reptil,false,11673,2017-03-25 17:20:13.711947+00,4,3,386
9076,Reptil,false,1213,2017-03-25 17:20:17.149112+00,4,3,414
9077,Reptil,false,2777,2017-03-25 17:20:21.547628+00,4,3,378
9081,Reptil,false,11500,2017-03-25 17:21:06.639731+00,4,3,577
9082,Reptil,false,1782,2017-03-25 17:21:10.563591+00,2,3,437
9083,Reptil,false,9840,2017-03-25 17:21:22.650154+00,4,3,237
9084,Reptil,false,1407,2017-03-25 17:21:27.615141+00,3,3,199
9085,Amphibian,false,17106,2017-03-25 17:21:47.218664+00,3,3,535
9087,Mammal,true,1542,2017-03-25 17:21:56.164036+00,4,3,90
9093,Amphibian,true,1745,2017-03-25 17:22:24.040731+00,3,3,7
9094,Mammal,false,1469,2017-03-25 17:22:28.196254+00,4,3,243
9096,Reptil,false,5092,2017-03-25 17:22:38.861752+00,1,3,308
6257,Amphibian,false,2230,2017-03-21 09:30:48.304655+00,2,5,560
6259,Bird,true,1631,2017-03-21 09:30:53.721162+00,2,5,416
6262,Amphibian,false,2042,2017-03-21 09:31:02.176213+00,4,5,198
6267,Mammal,true,1486,2017-03-21 09:31:34.99487+00,4,5,491
6268,Reptil,false,2105,2017-03-21 09:31:37.945936+00,3,5,407
6269,Mammal,false,1581,2017-03-21 09:31:40.987925+00,3,5,235
6271,Amphibian,false,1825,2017-03-21 09:31:46.587749+00,2,5,502
6276,Bird,false,1541,2017-03-21 09:32:00.972301+00,2,5,208
6278,Bird,false,2204,2017-03-21 09:32:06.575629+00,4,5,353
6281,Mammal,false,1948,2017-03-21 09:32:15.493832+00,4,5,503
6282,Bird,false,2088,2017-03-21 09:32:18.432848+00,4,5,198
6284,Reptil,false,1790,2017-03-21 09:32:24.234795+00,3,5,332
6285,Mammal,true,2453,2017-03-21 09:32:27.736079+00,4,5,53
6286,Bird,false,2446,2017-03-21 09:32:31.127499+00,2,5,349
6287,Bird,true,2105,2017-03-21 09:32:34.288156+00,3,5,411
6288,Bird,true,1539,2017-03-21 09:32:36.721173+00,3,5,2
6289,Bird,false,2390,2017-03-21 09:32:40.326051+00,2,5,344
6291,Amphibian,false,1628,2017-03-21 09:32:47.066998+00,4,5,506
6292,Reptil,false,1901,2017-03-21 09:32:50.296668+00,2,5,18
6294,Mammal,false,1485,2017-03-21 09:32:55.416096+00,4,5,300
6300,Amphibian,false,1634,2017-03-21 09:33:12.48198+00,4,5,38
6301,Reptil,false,1513,2017-03-21 09:33:14.828831+00,4,5,448
6302,Mammal,true,1952,2017-03-21 09:33:18.220916+00,4,5,353
6303,Bird,false,1570,2017-03-21 09:33:21.162909+00,3,5,397
6304,Amphibian,false,1628,2017-03-21 09:33:25.161716+00,4,5,465
6308,Reptil,false,6757,2017-03-21 09:34:39.84151+00,4,5,353
6309,Amphibian,false,3781,2017-03-21 09:34:44.634079+00,2,5,143
6311,Mammal,false,2271,2017-03-21 09:34:51.393412+00,3,5,2
6312,Reptil,false,2111,2017-03-21 09:34:54.307333+00,3,5,494
6313,Mammal,false,1881,2017-03-21 09:34:57.088247+00,3,5,70
6315,Amphibian,false,1808,2017-03-21 09:35:03.49561+00,2,5,504
6317,Bird,false,1556,2017-03-21 09:35:09.181961+00,4,5,236
6320,Mammal,true,1891,2017-03-21 09:35:26.953851+00,3,5,397
6322,Bird,false,2606,2017-03-21 09:36:09.252159+00,2,5,529
6324,Mammal,true,1515,2017-03-21 09:36:14.221826+00,3,5,570
6325,Reptil,false,1458,2017-03-21 09:36:16.494437+00,2,5,207
6330,Amphibian,false,1791,2017-03-21 09:36:35.202363+00,4,5,226
6332,Amphibian,false,1270,2017-03-21 09:36:40.26703+00,4,5,409
6334,Amphibian,false,2873,2017-03-21 09:36:54.910022+00,2,5,165
6338,Bird,true,933,2017-03-21 09:37:08.621882+00,4,5,226
6341,Bird,false,1183,2017-03-21 09:37:16.395414+00,2,5,365
6342,Bird,false,1187,2017-03-21 09:37:19.263457+00,4,5,162
6343,Bird,true,1507,2017-03-21 09:37:26.666075+00,3,5,95
6344,Amphibian,false,1602,2017-03-21 09:37:29.740934+00,3,5,281
6345,Amphibian,false,3157,2017-03-21 09:37:47.686531+00,3,5,386
6346,Mammal,false,2017,2017-03-21 09:37:55.789674+00,4,5,226
6347,Amphibian,false,2530,2017-03-21 09:38:00.193058+00,4,5,124
6349,Mammal,true,1947,2017-03-21 09:38:06.633677+00,4,5,162
6350,Bird,false,1690,2017-03-21 09:38:09.315399+00,4,5,366
6351,Mammal,false,1714,2017-03-21 09:38:12.274633+00,3,5,95
6352,Bird,false,1809,2017-03-21 09:38:15.069271+00,3,5,446
6353,Amphibian,false,2662,2017-03-21 09:38:18.763732+00,2,5,191
6356,Mammal,true,12767,2017-03-21 09:38:37.544879+00,2,5,291
8276,Bird,false,3032,2017-03-24 22:32:46.973288+00,4,22,263
8278,Bird,false,1569,2017-03-24 22:33:03.458647+00,4,22,219
8280,Amphibian,false,2178,2017-03-24 22:33:22.976616+00,4,22,327
8283,Mammal,true,5547,2017-03-24 22:33:50.810021+00,4,22,238
8284,Reptil,true,2293,2017-03-24 22:33:57.348606+00,4,22,449
8285,Amphibian,false,2571,2017-03-24 22:34:06.928951+00,4,22,65
8286,Bird,false,5248,2017-03-24 22:34:17.84157+00,4,22,19
8288,Mammal,true,2717,2017-03-24 22:34:55.172636+00,3,22,200
8289,Reptil,false,2387,2017-03-24 22:35:02.761433+00,3,22,239
8290,Mammal,false,2269,2017-03-24 22:35:12.107833+00,4,22,392
8291,Bird,false,2029,2017-03-24 22:35:18.788905+00,1,22,378
8292,Bird,false,5177,2017-03-24 22:35:27.915123+00,2,22,147
8294,Mammal,false,2325,2017-03-24 22:35:44.750849+00,4,22,19
9097,Mammal,true,1301,2017-03-25 17:22:41.993825+00,4,3,183
9099,Reptil,false,1954,2017-03-25 17:24:29.660283+00,3,3,465
9100,Amphibian,false,1393,2017-03-25 17:24:32.786878+00,1,3,494
9102,Reptil,false,2592,2017-03-25 17:24:44.193039+00,3,3,273
9105,Reptil,false,15147,2017-03-25 17:25:09.025866+00,1,3,395
9106,Mammal,false,1326,2017-03-25 17:25:13.245027+00,2,3,401
9108,Amphibian,false,1090,2017-03-25 17:25:20.63774+00,3,3,561
9111,Reptil,false,7368,2017-03-25 17:25:53.413969+00,2,3,579
10306,Amphibian,false,7616,2017-03-25 20:50:04.810443+00,3,26,305
10309,Bird,false,4664,2017-03-25 20:50:11.059108+00,2,26,307
10310,Bird,false,2084,2017-03-25 20:50:17.091936+00,3,26,341
10312,Amphibian,false,4613,2017-03-25 20:50:25.527961+00,3,10,484
10318,Mammal,false,1524,2017-03-25 20:50:49.444473+00,4,10,326
10319,Amphibian,false,6043,2017-03-25 20:51:02.685586+00,2,26,374
10320,Mammal,true,1140,2017-03-25 20:51:05.786895+00,4,10,187
10322,Reptil,false,1306,2017-03-25 20:51:17.705698+00,4,10,339
10323,Mammal,true,1761,2017-03-25 20:51:22.834735+00,4,10,230
10325,Bird,true,3128,2017-03-25 20:51:32.125118+00,4,26,300
10327,Amphibian,false,18200,2017-03-25 20:51:56.218195+00,1,26,276
10328,Bird,false,2108,2017-03-25 20:51:59.459251+00,3,19,183
10330,Amphibian,false,1395,2017-03-25 20:52:03.665662+00,3,19,384
10334,Mammal,false,1395,2017-03-25 20:52:10.454299+00,4,19,154
10336,Amphibian,false,1887,2017-03-25 20:52:14.566305+00,2,19,544
10337,Reptil,false,1030,2017-03-25 20:52:17.585441+00,4,19,435
10339,Mammal,false,3841,2017-03-25 20:52:27.623091+00,4,26,543
10342,Reptil,false,1967,2017-03-25 20:52:40.615688+00,4,26,332
10344,Bird,false,1903,2017-03-25 20:52:44.148386+00,2,26,483
10346,Mammal,true,1135,2017-03-25 20:52:50.333292+00,3,19,82
10347,Bird,false,5120,2017-03-25 20:53:01.071421+00,3,26,305
10351,Amphibian,false,2405,2017-03-25 20:53:36.388681+00,3,26,385
10352,Reptil,false,1661,2017-03-25 20:53:39.480138+00,4,26,300
10354,Amphibian,false,4381,2017-03-25 20:53:49.486721+00,4,26,470
10355,Mammal,true,5760,2017-03-25 20:53:56.950756+00,4,26,251
10357,Amphibian,false,2256,2017-03-25 20:54:29.156734+00,2,26,93
10358,Mammal,true,3010,2017-03-25 20:54:33.88355+00,4,26,205
6359,Bird,true,1261,2017-03-21 09:38:46.272941+00,4,5,409
6361,Reptil,false,1413,2017-03-21 09:38:51.141144+00,2,5,291
6362,Mammal,true,5721,2017-03-21 09:39:05.306271+00,4,5,238
6363,Mammal,true,1956,2017-03-21 09:39:08.549447+00,3,5,230
6364,Amphibian,false,1894,2017-03-21 09:39:12.412584+00,4,5,275
6365,Reptil,false,1261,2017-03-21 09:39:14.631441+00,3,5,200
6366,Amphibian,false,1437,2017-03-21 09:39:17.211618+00,4,5,324
6367,Reptil,false,2274,2017-03-21 09:39:20.775276+00,4,5,503
6368,Amphibian,false,1335,2017-03-21 09:39:23.505366+00,3,5,239
6369,Bird,false,1073,2017-03-21 09:39:25.885086+00,4,5,37
6370,Mammal,false,1709,2017-03-21 09:39:28.696588+00,4,5,409
6371,Bird,false,1053,2017-03-21 09:39:30.889327+00,3,5,386
6372,Reptil,false,2027,2017-03-21 09:39:33.942655+00,3,5,95
6373,Mammal,false,2013,2017-03-21 09:39:37.037003+00,3,5,240
6374,Amphibian,false,1540,2017-03-21 09:39:39.883646+00,3,5,531
6375,Mammal,true,1317,2017-03-21 09:39:42.391838+00,4,5,366
6376,Bird,true,1241,2017-03-21 09:39:45.2382+00,2,5,191
6377,Bird,true,1206,2017-03-21 09:39:47.900435+00,4,5,154
6378,Amphibian,false,1247,2017-03-21 09:39:50.218347+00,4,5,585
6379,Bird,true,1106,2017-03-21 09:39:52.322487+00,3,5,166
6380,Mammal,true,1516,2017-03-21 09:39:54.808666+00,2,5,251
6381,Mammal,false,1507,2017-03-21 09:39:57.306041+00,4,5,236
6382,Reptil,false,1833,2017-03-21 09:40:06.943217+00,4,5,366
6383,Mammal,false,2035,2017-03-21 09:40:10.44553+00,2,5,504
6384,Mammal,true,1935,2017-03-21 09:40:13.468586+00,1,5,456
6385,Bird,false,1379,2017-03-21 09:40:15.92946+00,3,5,201
6386,Reptil,false,1913,2017-03-21 09:40:19.028662+00,1,5,376
6387,Amphibian,false,1382,2017-03-21 09:40:21.490146+00,3,5,74
6388,Bird,false,1222,2017-03-21 09:40:25.093631+00,3,5,461
6389,Bird,true,2614,2017-03-21 09:40:29.458282+00,2,5,165
6390,Reptil,false,2604,2017-03-21 09:40:33.864992+00,3,5,386
6391,Reptil,false,5213,2017-03-21 09:40:40.713332+00,3,5,230
6392,Mammal,true,1132,2017-03-21 09:40:43.41222+00,3,5,461
6393,Amphibian,false,1345,2017-03-21 09:40:46.801037+00,2,5,507
